timestamp,t2,t3,v2,v3
1697580580.0429664,-021.76,-006.79,+0.6703,+0.5995
1697580580.5678282,-021.79,-006.82,+0.6704,+0.5996
1697580581.0887592,-021.81,-006.84,+0.6705,+0.5996
1697580581.6190634,-021.86,-006.86,+0.6705,+0.5997
1697580582.1612883,-021.88,-006.88,+0.6706,+0.5997
1697580582.704829,-021.90,-006.91,+0.6706,+0.5998
1697580583.228904,-021.93,-006.93,+0.6707,+0.5999
1697580583.757237,-021.95,-006.98,+0.6707,+0.5999
1697580584.281379,-021.97,-007.00,+0.6708,+0.6000
1697580584.7995594,-022.00,-007.03,+0.6709,+0.6001
1697580585.3213265,-022.02,-007.05,+0.6709,+0.6001
1697580585.8385866,-022.04,-007.07,+0.6710,+0.6002
1697580586.3664465,-022.07,-007.10,+0.6710,+0.6002
1697580586.8903797,-022.09,-007.12,+0.6711,+0.6003
1697580587.478266,-022.11,-007.14,+0.6711,+0.6003
1697580588.0462966,-022.14,-007.17,+0.6712,+0.6004
1697580588.580071,-022.16,-007.19,+0.6712,+0.6005
1697580589.1012428,-022.18,-007.21,+0.6713,+0.6005
1697580589.6178136,-022.21,-007.24,+0.6714,+0.6006
1697580590.1414933,-022.25,-007.26,+0.6714,+0.6006
1697580590.6742513,-022.28,-007.28,+0.6715,+0.6007
1697580591.200822,-022.30,-007.31,+0.6715,+0.6007
1697580591.726242,-022.32,-007.33,+0.6716,+0.6008
1697580592.2504997,-022.35,-007.35,+0.6716,+0.6009
1697580592.7770963,-022.37,-007.40,+0.6717,+0.6010
1697580593.2966852,-022.39,-007.43,+0.6717,+0.6010
1697580593.8237205,-022.42,-007.45,+0.6718,+0.6011
1697580594.3668237,-022.44,-007.47,+0.6719,+0.6011
1697580594.9121723,-022.46,-007.49,+0.6719,+0.6012
1697580595.448337,-022.49,-007.52,+0.6720,+0.6012
1697580595.9663873,-022.51,-007.54,+0.6720,+0.6013
1697580596.4884527,-022.53,-007.56,+0.6721,+0.6014
1697580597.008086,-022.56,-007.59,+0.6721,+0.6014
1697580597.5245726,-022.58,-007.61,+0.6722,+0.6015
1697580598.040231,-022.60,-007.64,+0.6722,+0.6015
1697580598.5583427,-022.63,-007.66,+0.6723,+0.6016
1697580599.0823188,-022.65,-007.68,+0.6723,+0.6016
1697580599.5995345,-022.67,-007.71,+0.6724,+0.6017
1697580600.120803,-022.70,-007.73,+0.6725,+0.6017
1697580600.660095,-022.74,-007.75,+0.6725,+0.6018
1697580601.2067811,-022.77,-007.78,+0.6726,+0.6019
1697580601.7458797,-022.79,-007.80,+0.6726,+0.6019
1697580602.2779274,-022.81,-007.85,+0.6727,+0.6020
1697580602.798032,-022.84,-007.87,+0.6727,+0.6021
1697580603.318332,-022.86,-007.89,+0.6728,+0.6021
1697580603.8408368,-022.88,-007.92,+0.6728,+0.6022
1697580604.3590808,-022.91,-007.94,+0.6729,+0.6023
1697580604.882401,-022.93,-007.97,+0.6730,+0.6023
1697580605.403893,-022.95,-007.99,+0.6730,+0.6024
1697580605.9410806,-022.98,-008.01,+0.6731,+0.6024
1697580606.4838686,-023.00,-008.04,+0.6731,+0.6025
1697580607.0150166,-023.02,-008.06,+0.6732,+0.6025
1697580607.5457025,-023.05,-008.08,+0.6732,+0.6026
1697580608.0661566,-023.07,-008.11,+0.6733,+0.6026
1697580608.5866668,-023.09,-008.13,+0.6733,+0.6027
1697580609.1035256,-023.12,-008.15,+0.6734,+0.6028
1697580609.6302178,-023.14,-008.18,+0.6734,+0.6028
1697580610.1507308,-023.16,-008.20,+0.6735,+0.6029
1697580610.6828513,-023.21,-008.22,+0.6736,+0.6029
1697580611.1990435,-023.23,-008.25,+0.6736,+0.6030
1697580611.7218902,-023.26,-008.27,+0.6737,+0.6030
1697580612.2416966,-023.28,-008.30,+0.6737,+0.6032
1697580612.786918,-023.30,-008.34,+0.6738,+0.6032
1697580613.327568,-023.33,-008.37,+0.6738,+0.6033
1697580613.8505545,-023.35,-008.39,+0.6739,+0.6033
1697580614.3758087,-023.37,-008.41,+0.6739,+0.6034
1697580614.8985531,-023.39,-008.44,+0.6740,+0.6034
1697580615.4148395,-023.42,-008.46,+0.6740,+0.6035
1697580615.9434612,-023.44,-008.49,+0.6741,+0.6035
1697580616.462654,-023.46,-008.51,+0.6742,+0.6036
1697580616.9853995,-023.49,-008.53,+0.6742,+0.6037
1697580617.5098765,-023.51,-008.56,+0.6743,+0.6037
1697580618.0338929,-023.53,-008.58,+0.6743,+0.6038
1697580618.5764046,-023.56,-008.60,+0.6744,+0.6038
1697580619.1096344,-023.58,-008.63,+0.6744,+0.6039
1697580619.6546218,-023.60,-008.65,+0.6745,+0.6039
1697580620.181915,-023.65,-008.68,+0.6746,+0.6040
1697580620.700284,-023.67,-008.70,+0.6746,+0.6041
1697580621.223424,-023.70,-008.72,+0.6747,+0.6041
1697580621.7463255,-023.72,-008.75,+0.6747,+0.6042
1697580622.2674565,-023.74,-008.77,+0.6748,+0.6042
1697580622.7861443,-023.77,-008.80,+0.6748,+0.6043
1697580623.3108244,-023.79,-008.84,+0.6749,+0.6044
1697580623.8322446,-023.81,-008.87,+0.6749,+0.6045
1697580624.3515844,-023.83,-008.89,+0.6750,+0.6045
1697580624.8816574,-023.86,-008.91,+0.6750,+0.6046
1697580625.4075854,-023.88,-008.94,+0.6751,+0.6046
1697580625.95085,-023.90,-008.96,+0.6751,+0.6047
1697580626.4750125,-023.93,-008.99,+0.6752,+0.6047
1697580626.9953294,-023.95,-009.01,+0.6752,+0.6048
1697580627.511497,-023.97,-009.03,+0.6753,+0.6049
1697580628.0292065,-024.00,-009.06,+0.6754,+0.6049
1697580628.5557845,-024.02,-009.08,+0.6754,+0.6050
1697580629.0751073,-024.04,-009.10,+0.6755,+0.6050
1697580629.6071231,-024.07,-009.13,+0.6755,+0.6051
1697580630.136729,-024.09,-009.15,+0.6756,+0.6051
1697580630.6610696,-024.11,-009.18,+0.6756,+0.6052
1697580631.182771,-024.13,-009.20,+0.6757,+0.6052
1697580631.7139142,-024.18,-009.22,+0.6758,+0.6053
1697580632.2311475,-024.20,-009.25,+0.6758,+0.6054
1697580632.7511897,-024.23,-009.27,+0.6759,+0.6054
1697580633.271961,-024.25,-009.30,+0.6759,+0.6055
1697580633.8174396,-024.28,-009.32,+0.6760,+0.6056
1697580634.3470454,-024.30,-009.37,+0.6760,+0.6056
1697580634.8722637,-024.32,-009.39,+0.6761,+0.6057
1697580635.3888502,-024.34,-009.42,+0.6761,+0.6058
1697580635.9068031,-024.37,-009.44,+0.6762,+0.6058
1697580636.4227588,-024.39,-009.46,+0.6762,+0.6059
1697580636.945935,-024.41,-009.49,+0.6763,+0.6059
1697580637.4672923,-024.44,-009.51,+0.6763,+0.6060
1697580637.9886801,-024.46,-009.53,+0.6764,+0.6060
1697580638.5167983,-024.48,-009.56,+0.6764,+0.6061
1697580639.0431213,-024.50,-009.58,+0.6765,+0.6062
1697580639.5793486,-024.53,-009.61,+0.6765,+0.6062
1697580640.1018686,-024.55,-009.63,+0.6766,+0.6063
1697580640.6257346,-024.57,-009.66,+0.6767,+0.6063
1697580641.1524224,-024.60,-009.68,+0.6767,+0.6064
1697580641.678393,-024.62,-009.70,+0.6768,+0.6064
1697580642.1964636,-024.64,-009.73,+0.6768,+0.6065
1697580642.7256298,-024.67,-009.75,+0.6769,+0.6066
1697580643.2446673,-024.71,-009.78,+0.6770,+0.6066
1697580643.7635002,-024.74,-009.80,+0.6770,+0.6067
1697580644.3030517,-024.76,-009.82,+0.6771,+0.6067
1697580644.840361,-024.78,-009.85,+0.6771,+0.6068
1697580645.3611445,-024.81,-009.87,+0.6772,+0.6069
1697580645.8811038,-024.83,-009.92,+0.6772,+0.6070
1697580646.40096,-024.85,-009.94,+0.6773,+0.6070
1697580646.9267046,-024.88,-009.97,+0.6773,+0.6071
1697580647.449731,-024.90,-009.99,+0.6774,+0.6071
1697580647.9745712,-024.92,-010.01,+0.6774,+0.6072
1697580648.5070236,-024.95,-010.04,+0.6775,+0.6072
1697580649.0338042,-024.97,-010.06,+0.6775,+0.6073
1697580649.5776577,-024.99,-010.09,+0.6776,+0.6074
1697580650.1090562,-025.01,-010.11,+0.6776,+0.6074
1697580650.6521654,-025.04,-010.13,+0.6777,+0.6075
1697580651.1699958,-025.06,-010.16,+0.6777,+0.6075
1697580651.686909,-025.08,-010.18,+0.6778,+0.6076
1697580652.2091663,-025.11,-010.21,+0.6778,+0.6076
1697580652.7280767,-025.13,-010.23,+0.6779,+0.6077
1697580653.2496476,-025.15,-010.26,+0.6780,+0.6078
1697580653.7677298,-025.20,-010.28,+0.6781,+0.6078
1697580654.2866535,-025.22,-010.30,+0.6781,+0.6079
1697580654.8066566,-025.24,-010.33,+0.6782,+0.6079
1697580655.3415074,-025.27,-010.35,+0.6782,+0.6080
1697580655.8735487,-025.29,-010.38,+0.6783,+0.6081
1697580656.4412951,-025.31,-010.42,+0.6783,+0.6082
1697580656.9781218,-025.34,-010.45,+0.6784,+0.6082
1697580657.5098877,-025.36,-010.47,+0.6784,+0.6083
1697580658.026053,-025.38,-010.50,+0.6785,+0.6083
1697580658.5483792,-025.41,-010.52,+0.6785,+0.6084
1697580659.0691469,-025.43,-010.54,+0.6786,+0.6084
1697580659.5897832,-025.45,-010.57,+0.6786,+0.6085
1697580660.1088326,-025.47,-010.59,+0.6787,+0.6086
1697580660.6302054,-025.50,-010.62,+0.6787,+0.6086
1697580661.14619,-025.52,-010.64,+0.6788,+0.6087
1697580661.6641397,-025.54,-010.67,+0.6788,+0.6087
1697580662.18281,-025.57,-010.69,+0.6789,+0.6088
1697580662.7065825,-025.59,-010.71,+0.6789,+0.6088
1697580663.2435007,-025.61,-010.74,+0.6790,+0.6089
1697580663.7821162,-025.66,-010.76,+0.6791,+0.6090
1697580664.3116508,-025.68,-010.78,+0.6791,+0.6090
1697580664.8333259,-025.70,-010.81,+0.6792,+0.6091
1697580665.3623304,-025.73,-010.83,+0.6792,+0.6091
1697580665.8846755,-025.75,-010.86,+0.6793,+0.6092
1697580666.408978,-025.77,-010.91,+0.6793,+0.6093
1697580666.9398062,-025.80,-010.93,+0.6794,+0.6094
1697580667.4574363,-025.82,-010.95,+0.6794,+0.6094
1697580667.9774983,-025.84,-010.98,+0.6795,+0.6095
1697580668.5046139,-025.86,-011.00,+0.6796,+0.6095
1697580669.02527,-025.89,-011.03,+0.6796,+0.6096
1697580669.5498443,-025.91,-011.05,+0.6797,+0.6096
1697580670.0896494,-025.94,-011.07,+0.6797,+0.6097
1697580670.6475885,-025.96,-011.10,+0.6798,+0.6098
1697580671.1786537,-025.98,-011.12,+0.6798,+0.6098
1697580671.697348,-026.00,-011.15,+0.6799,+0.6099
1697580672.2183435,-026.03,-011.17,+0.6799,+0.6099
1697580672.7425547,-026.05,-011.20,+0.6800,+0.6100
1697580673.2668605,-026.07,-011.22,+0.6800,+0.6100
1697580673.7843585,-026.09,-011.24,+0.6801,+0.6101
1697580674.309209,-026.14,-011.27,+0.6802,+0.6102
1697580674.8320315,-026.16,-011.29,+0.6802,+0.6102
1697580675.3532357,-026.19,-011.32,+0.6803,+0.6103
1697580675.8849099,-026.21,-011.34,+0.6803,+0.6103
1697580676.4124806,-026.23,-011.36,+0.6804,+0.6105
1697580676.946253,-026.26,-011.41,+0.6804,+0.6105
1697580677.4926357,-026.28,-011.44,+0.6805,+0.6106
1697580678.0136795,-026.30,-011.46,+0.6805,+0.6106
1697580678.5315273,-026.32,-011.49,+0.6806,+0.6107
1697580679.056338,-026.35,-011.51,+0.6806,+0.6107
1697580679.5798278,-026.37,-011.53,+0.6807,+0.6108
1697580680.1033702,-026.39,-011.56,+0.6807,+0.6109
1697580680.623671,-026.42,-011.58,+0.6808,+0.6109
1697580681.1446702,-026.44,-011.61,+0.6808,+0.6110
1697580681.6699035,-026.46,-011.63,+0.6809,+0.6110
1697580682.1877816,-026.48,-011.65,+0.6809,+0.6111
1697580682.7284422,-026.51,-011.68,+0.6810,+0.6111
1697580683.2611632,-026.53,-011.70,+0.6810,+0.6112
1697580683.8107162,-026.55,-011.73,+0.6811,+0.6113
1697580684.3343854,-026.60,-011.75,+0.6812,+0.6113
1697580684.8624203,-026.62,-011.78,+0.6813,+0.6114
1697580685.392427,-026.64,-011.80,+0.6813,+0.6114
1697580685.91462,-026.67,-011.82,+0.6814,+0.6115
1697580686.4344275,-026.69,-011.85,+0.6814,+0.6116
1697580686.9559584,-026.71,-011.90,+0.6815,+0.6117
1697580687.4850547,-026.74,-011.92,+0.6815,+0.6117
1697580688.0064542,-026.76,-011.94,+0.6816,+0.6118
1697580688.5366762,-026.78,-011.97,+0.6816,+0.6118
1697580689.074556,-026.80,-011.99,+0.6817,+0.6119
1697580689.6152408,-026.83,-012.02,+0.6817,+0.6119
1697580690.1604478,-026.85,-012.04,+0.6818,+0.6120
1697580690.6825118,-026.87,-012.07,+0.6818,+0.6121
1697580691.1991768,-026.90,-012.09,+0.6819,+0.6121
1697580691.7147033,-026.92,-012.11,+0.6819,+0.6122
1697580692.2363565,-026.94,-012.14,+0.6820,+0.6122
1697580692.7592914,-026.96,-012.16,+0.6820,+0.6123
1697580693.2833636,-026.99,-012.19,+0.6821,+0.6123
1697580693.7995934,-027.01,-012.21,+0.6821,+0.6124
1697580694.3175004,-027.03,-012.24,+0.6822,+0.6125
1697580694.8396149,-027.08,-012.26,+0.6823,+0.6125
1697580695.365869,-027.10,-012.29,+0.6823,+0.6126
1697580695.8999465,-027.12,-012.31,+0.6824,+0.6126
1697580696.43188,-027.15,-012.33,+0.6824,+0.6127
1697580696.9484775,-027.17,-012.36,+0.6825,+0.6128
1697580697.4753165,-027.19,-012.41,+0.6825,+0.6129
1697580697.9936135,-027.22,-012.43,+0.6826,+0.6129
1697580698.5138955,-027.24,-012.45,+0.6826,+0.6130
1697580699.0339968,-027.26,-012.48,+0.6827,+0.6130
1697580699.5558267,-027.28,-012.50,+0.6827,+0.6131
1697580700.0737734,-027.31,-012.53,+0.6828,+0.6132
1697580700.6010177,-027.33,-012.55,+0.6828,+0.6132
1697580701.121815,-027.35,-012.58,+0.6829,+0.6133
1697580701.6537971,-027.38,-012.60,+0.6829,+0.6133
1697580702.1823735,-027.40,-012.62,+0.6830,+0.6134
1697580702.7211957,-027.42,-012.65,+0.6831,+0.6134
1697580703.2545414,-027.44,-012.67,+0.6831,+0.6135
1697580703.7796752,-027.47,-012.70,+0.6832,+0.6136
1697580704.3121119,-027.49,-012.72,+0.6832,+0.6136
1697580704.8388073,-027.51,-012.75,+0.6833,+0.6137
1697580705.364195,-027.56,-012.77,+0.6834,+0.6137
1697580705.883121,-027.58,-012.79,+0.6834,+0.6138
1697580706.403239,-027.60,-012.82,+0.6835,+0.6139
1697580706.9194367,-027.63,-012.84,+0.6835,+0.6139
1697580707.4417763,-027.65,-012.87,+0.6836,+0.6140
1697580707.9606047,-027.67,-012.89,+0.6836,+0.6141
1697580708.4816434,-027.69,-012.94,+0.6837,+0.6141
1697580709.0307527,-027.72,-012.96,+0.6837,+0.6142
1697580709.5675626,-027.74,-012.99,+0.6838,+0.6143
1697580710.112355,-027.76,-013.01,+0.6838,+0.6143
1697580710.63699,-027.79,-013.04,+0.6839,+0.6144
1697580711.1629012,-027.81,-013.06,+0.6839,+0.6144
1697580711.6849806,-027.83,-013.09,+0.6840,+0.6145
1697580712.204432,-027.86,-013.11,+0.6840,+0.6145
1697580712.7312336,-027.88,-013.14,+0.6841,+0.6146
1697580713.2572355,-027.90,-013.16,+0.6841,+0.6147
1697580713.7758021,-027.92,-013.18,+0.6842,+0.6147
1697580714.300679,-027.95,-013.21,+0.6842,+0.6148
1697580714.8245013,-027.97,-013.23,+0.6843,+0.6148
1697580715.354357,-027.99,-013.26,+0.6844,+0.6149
1697580715.8865445,-028.04,-013.28,+0.6844,+0.6150
1697580716.4212656,-028.06,-013.31,+0.6845,+0.6150
1697580716.9412842,-028.08,-013.33,+0.6845,+0.6151
1697580717.457302,-028.10,-013.36,+0.6846,+0.6151
1697580717.983687,-028.13,-013.38,+0.6846,+0.6152
1697580718.507439,-028.15,-013.43,+0.6847,+0.6153
1697580719.0356987,-028.17,-013.45,+0.6847,+0.6154
1697580719.5602002,-028.20,-013.48,+0.6848,+0.6154
1697580720.0803974,-028.22,-013.50,+0.6848,+0.6155
1697580720.6022685,-028.24,-013.53,+0.6849,+0.6155
1697580721.120647,-028.27,-013.55,+0.6849,+0.6156
1697580721.6429892,-028.29,-013.57,+0.6850,+0.6157
1697580722.1891198,-028.31,-013.60,+0.6851,+0.6157
1697580722.726617,-028.33,-013.62,+0.6851,+0.6158
1697580723.2581558,-028.36,-013.65,+0.6852,+0.6158
1697580723.779486,-028.38,-013.67,+0.6852,+0.6159
1697580724.3006446,-028.40,-013.70,+0.6853,+0.6159
1697580724.824232,-028.42,-013.72,+0.6853,+0.6160
1697580725.3421168,-028.45,-013.75,+0.6854,+0.6161
1697580725.867759,-028.47,-013.77,+0.6854,+0.6161
1697580726.3902235,-028.49,-013.80,+0.6855,+0.6162
1697580726.915275,-028.54,-013.82,+0.6856,+0.6162
1697580727.4378285,-028.56,-013.84,+0.6856,+0.6163
1697580727.959845,-028.58,-013.87,+0.6857,+0.6163
1697580728.511284,-028.60,-013.89,+0.6857,+0.6165
1697580729.0519617,-028.63,-013.94,+0.6858,+0.6165
1697580729.5923438,-028.65,-013.97,+0.6858,+0.6166
1697580730.1160207,-028.67,-013.99,+0.6859,+0.6166
1697580730.6357358,-028.70,-014.02,+0.6859,+0.6167
1697580731.1534212,-028.72,-014.04,+0.6860,+0.6168
1697580731.679039,-028.74,-014.06,+0.6860,+0.6168
1697580732.2061365,-028.76,-014.09,+0.6861,+0.6169
1697580732.733808,-028.79,-014.11,+0.6861,+0.6169
1697580733.2540598,-028.81,-014.14,+0.6862,+0.6170
1697580733.7845821,-028.83,-014.16,+0.6862,+0.6170
1697580734.3139684,-028.85,-014.19,+0.6863,+0.6171
1697580734.8372214,-028.88,-014.21,+0.6863,+0.6172
1697580735.3740346,-028.90,-014.24,+0.6864,+0.6172
1697580735.9186418,-028.92,-014.26,+0.6865,+0.6173
1697580736.4342413,-028.97,-014.28,+0.6865,+0.6173
1697580736.9516373,-028.99,-014.31,+0.6866,+0.6174
1697580737.4752507,-029.01,-014.34,+0.6866,+0.6175
1697580737.998275,-029.04,-014.36,+0.6867,+0.6175
1697580738.519282,-029.06,-014.38,+0.6867,+0.6176
1697580739.043047,-029.08,-014.41,+0.6868,+0.6177
1697580739.5606844,-029.10,-014.46,+0.6868,+0.6178
1697580740.0821395,-029.13,-014.48,+0.6869,+0.6178
1697580740.6033459,-029.15,-014.51,+0.6869,+0.6179
1697580741.1481524,-029.17,-014.53,+0.6870,+0.6179
1697580741.6846647,-029.19,-014.56,+0.6870,+0.6180
1697580742.2038708,-029.22,-014.58,+0.6871,+0.6180
1697580742.7361999,-029.24,-014.61,+0.6871,+0.6181
1697580743.2578416,-029.26,-014.63,+0.6872,+0.6182
1697580743.783996,-029.29,-014.65,+0.6872,+0.6182
1697580744.3129687,-029.31,-014.68,+0.6873,+0.6183
1697580744.830867,-029.33,-014.70,+0.6873,+0.6183
1697580745.359936,-029.35,-014.73,+0.6874,+0.6184
1697580745.8768444,-029.38,-014.75,+0.6874,+0.6185
1697580746.3944795,-029.40,-014.78,+0.6875,+0.6185
1697580746.9332812,-029.42,-014.80,+0.6876,+0.6186
1697580747.4571345,-029.47,-014.83,+0.6876,+0.6186
1697580747.997461,-029.49,-014.85,+0.6877,+0.6187
1697580748.522859,-029.52,-014.88,+0.6877,+0.6187
1697580749.048704,-029.54,-014.90,+0.6878,+0.6188
1697580749.5655072,-029.56,-014.93,+0.6878,+0.6189
1697580750.0864418,-029.58,-014.97,+0.6879,+0.6190
1697580750.6165738,-029.61,-015.00,+0.6880,+0.6190
1697580751.1374495,-029.63,-015.02,+0.6880,+0.6191
1697580751.6626883,-029.65,-015.05,+0.6881,+0.6192
1697580752.1857064,-029.67,-015.07,+0.6881,+0.6192
1697580752.7047138,-029.70,-015.10,+0.6882,+0.6193
1697580753.225094,-029.72,-015.12,+0.6882,+0.6193
1697580753.757756,-029.74,-015.15,+0.6883,+0.6194
1697580754.2939823,-029.76,-015.17,+0.6883,+0.6194
1697580754.8190458,-029.79,-015.20,+0.6884,+0.6195
1697580755.3419034,-029.81,-015.22,+0.6884,+0.6196
1697580755.8638046,-029.83,-015.25,+0.6885,+0.6196
1697580756.3854458,-029.86,-015.27,+0.6885,+0.6197
1697580756.906871,-029.88,-015.29,+0.6886,+0.6197
1697580757.4274893,-029.90,-015.32,+0.6886,+0.6198
1697580757.9475336,-029.93,-015.34,+0.6887,+0.6199
1697580758.466467,-029.97,-015.37,+0.6888,+0.6199
1697580758.9865868,-029.99,-015.39,+0.6888,+0.6200
1697580759.50721,-030.02,-015.42,+0.6889,+0.6200
1697580760.0287797,-030.04,-015.44,+0.6889,+0.6201
1697580760.558063,-030.06,-015.47,+0.6890,+0.6201
1697580761.0864873,-030.08,-015.49,+0.6890,+0.6203
1697580761.628055,-030.11,-015.54,+0.6891,+0.6203
1697580762.1476593,-030.13,-015.57,+0.6891,+0.6204
1697580762.6636546,-030.15,-015.59,+0.6892,+0.6204
1697580763.1880243,-030.18,-015.62,+0.6892,+0.6205
1697580763.718147,-030.20,-015.64,+0.6893,+0.6206
1697580764.2372031,-030.22,-015.66,+0.6893,+0.6206
1697580764.756504,-030.24,-015.69,+0.6894,+0.6207
1697580765.275139,-030.27,-015.71,+0.6894,+0.6207
1697580765.792747,-030.29,-015.74,+0.6895,+0.6208
1697580766.3186882,-030.31,-015.76,+0.6895,+0.6209
1697580766.842015,-030.34,-015.79,+0.6896,+0.6209
1697580767.366484,-030.36,-015.81,+0.6896,+0.6210
1697580767.8852625,-030.38,-015.84,+0.6897,+0.6210
1697580768.4154513,-030.40,-015.86,+0.6897,+0.6211
1697580768.9636986,-030.43,-015.89,+0.6898,+0.6211
1697580769.4946163,-030.45,-015.91,+0.6899,+0.6212
1697580770.0251455,-030.49,-015.94,+0.6899,+0.6213
1697580770.545697,-030.52,-015.96,+0.6900,+0.6213
1697580771.0641472,-030.54,-015.99,+0.6900,+0.6214
1697580771.592324,-030.56,-016.01,+0.6901,+0.6214
1697580772.1133575,-030.59,-016.04,+0.6901,+0.6215
1697580772.634254,-030.61,-016.09,+0.6902,+0.6216
1697580773.1542943,-030.63,-016.11,+0.6902,+0.6217
1697580773.678572,-030.65,-016.13,+0.6903,+0.6217
1697580774.2072704,-030.67,-016.16,+0.6903,+0.6218
1697580774.737505,-030.70,-016.18,+0.6904,+0.6219
1697580775.2589452,-030.72,-016.21,+0.6904,+0.6219
1697580775.7809784,-030.74,-016.23,+0.6905,+0.6220
1697580776.3119738,-030.77,-016.26,+0.6905,+0.6220
1697580776.8670626,-030.79,-016.28,+0.6906,+0.6221
1697580777.416963,-030.81,-016.31,+0.6906,+0.6221
1697580777.9470282,-030.84,-016.33,+0.6907,+0.6222
1697580778.4682014,-030.86,-016.36,+0.6907,+0.6223
1697580778.986976,-030.88,-016.38,+0.6908,+0.6223
1697580779.5054784,-030.90,-016.41,+0.6909,+0.6224
1697580780.0252547,-030.95,-016.43,+0.6909,+0.6224
1697580780.544393,-030.97,-016.46,+0.6910,+0.6225
1697580781.0637794,-030.99,-016.48,+0.6910,+0.6226
1697580781.5815263,-031.02,-016.51,+0.6911,+0.6226
1697580782.1038373,-031.04,-016.53,+0.6911,+0.6227
1697580782.6248848,-031.06,-016.56,+0.6912,+0.6227
1697580783.1433558,-031.08,-016.58,+0.6912,+0.6229
1697580783.6643236,-031.11,-016.63,+0.6913,+0.6229
1697580784.1941054,-031.13,-016.66,+0.6913,+0.6230
1697580784.7341824,-031.15,-016.68,+0.6914,+0.6230
1697580785.275908,-031.18,-016.71,+0.6914,+0.6231
1697580785.7945585,-031.20,-016.73,+0.6915,+0.6231
1697580786.320003,-031.22,-016.75,+0.6915,+0.6232
1697580786.8437667,-031.25,-016.78,+0.6916,+0.6233
1697580787.364852,-031.27,-016.81,+0.6916,+0.6233
1697580787.8858159,-031.29,-016.83,+0.6917,+0.6234
1697580788.4041393,-031.31,-016.85,+0.6917,+0.6234
1697580788.9240253,-031.33,-016.88,+0.6918,+0.6235
1697580789.4434783,-031.36,-016.90,+0.6918,+0.6236
1697580789.9633274,-031.38,-016.93,+0.6919,+0.6236
1697580790.482862,-031.40,-016.95,+0.6919,+0.6237
1697580791.0186596,-031.43,-016.98,+0.6920,+0.6237
1697580791.5451918,-031.47,-017.00,+0.6921,+0.6238
1697580792.074315,-031.49,-017.03,+0.6921,+0.6239
1697580792.611051,-031.52,-017.05,+0.6922,+0.6239
1697580793.1413944,-031.54,-017.08,+0.6922,+0.6240
1697580793.6719155,-031.56,-017.10,+0.6923,+0.6241
1697580794.1928556,-031.58,-017.15,+0.6923,+0.6242
1697580794.71397,-031.61,-017.18,+0.6924,+0.6242
1697580795.2340167,-031.63,-017.20,+0.6924,+0.6243
1697580795.75126,-031.65,-017.23,+0.6925,+0.6243
1697580796.2711046,-031.68,-017.25,+0.6926,+0.6244
1697580796.7919798,-031.70,-017.27,+0.6926,+0.6244
1697580797.3214934,-031.72,-017.30,+0.6926,+0.6245
1697580797.8409839,-031.74,-017.32,+0.6927,+0.6246
1697580798.3608482,-031.77,-017.35,+0.6928,+0.6246
1697580798.8763711,-031.79,-017.37,+0.6928,+0.6247
1697580799.4010637,-031.81,-017.40,+0.6928,+0.6247
1697580799.9362674,-031.83,-017.43,+0.6929,+0.6248
1697580800.4854515,-031.86,-017.45,+0.6930,+0.6249
1697580801.021276,-031.88,-017.47,+0.6930,+0.6249
1697580801.5506938,-031.90,-017.50,+0.6931,+0.6250
1697580802.069979,-031.94,-017.52,+0.6932,+0.6250
1697580802.5894575,-031.97,-017.55,+0.6932,+0.6251
1697580803.1089573,-031.99,-017.57,+0.6933,+0.6252
1697580803.628522,-032.01,-017.60,+0.6933,+0.6252
1697580804.1481285,-032.03,-017.62,+0.6933,+0.6253
1697580804.6650817,-032.06,-017.65,+0.6934,+0.6253
1697580805.180692,-032.08,-017.67,+0.6935,+0.6254
1697580805.7063534,-032.10,-017.72,+0.6935,+0.6255
1697580806.2251356,-032.13,-017.75,+0.6936,+0.6256
1697580806.7461488,-032.15,-017.77,+0.6936,+0.6256
1697580807.2754462,-032.17,-017.80,+0.6937,+0.6257
1697580807.8075016,-032.19,-017.82,+0.6937,+0.6258
1697580808.345294,-032.22,-017.85,+0.6938,+0.6258
1697580808.8861911,-032.24,-017.87,+0.6938,+0.6259
1697580809.4023015,-032.26,-017.90,+0.6939,+0.6259
1697580809.9249558,-032.28,-017.92,+0.6939,+0.6260
1697580810.4447987,-032.31,-017.95,+0.6940,+0.6260
1697580810.9637668,-032.33,-017.97,+0.6940,+0.6261
1697580811.4833577,-032.35,-018.00,+0.6941,+0.6262
1697580812.0121024,-032.37,-018.02,+0.6941,+0.6262
1697580812.5301447,-032.40,-018.05,+0.6942,+0.6263
1697580813.0500867,-032.42,-018.07,+0.6942,+0.6263
1697580813.5683956,-032.44,-018.10,+0.6943,+0.6264
1697580814.0882251,-032.46,-018.12,+0.6944,+0.6265
1697580814.6116705,-032.51,-018.15,+0.6944,+0.6265
1697580815.1378675,-032.53,-018.17,+0.6945,+0.6266
1697580815.6826122,-032.55,-018.20,+0.6945,+0.6266
1697580816.2257235,-032.58,-018.25,+0.6946,+0.6268
1697580816.765212,-032.60,-018.27,+0.6946,+0.6268
1697580817.2883346,-032.62,-018.30,+0.6947,+0.6269
1697580817.8077414,-032.64,-018.32,+0.6947,+0.6269
1697580818.3342786,-032.67,-018.35,+0.6948,+0.6270
